Price,Close,High,Low,Open,Volume,MA21,MA50
Ticker,^NYA,^NYA,^NYA,^NYA,^NYA,,
Date,,,,,,,
2020-11-05,13199.1201171875,13252.830078125,13125.75,13125.75,4858150000,12987.87244233631,12900.43103515625
2020-11-06,13218.669921875,13270.4697265625,13188.240234375,13233.4501953125,4842460000,12989.210053943452,12903.4282421875
2020-11-09,13611.650390625,13930.8798828125,13608.3798828125,13726.2099609375,8570510000,13006.306733630952,12912.24205078125
2020-11-10,13707.990234375,13732.6201171875,13577.01953125,13663.1796875,6037470000,13024.550548735118,12925.48986328125
2020-11-11,13724.7802734375,13779.9296875,13669.8896484375,13779.9296875,4635560000,13048.971028645834,12937.7106640625
2020-11-12,13551.4697265625,13675.240234375,13476.23046875,13645.4501953125,4909660000,13068.414341517857,12943.20525390625
2020-11-13,13761.3203125,13787.7001953125,13644.9501953125,13644.9501953125,4719580000,13098.13197544643,12959.1088671875
2020-11-16,13982.1904296875,13985.509765625,13879.1796875,13946.1904296875,5295510000,13136.840076264882,12979.4298828125
2020-11-17,13949.099609375,13989.33984375,13818.759765625,13880.8095703125,4812180000,13181.153878348214,13004.65046875
2020-11-18,13808.650390625,14004.6103515625,13808.3701171875,13986.41015625,5284810000,13215.2724609375,13023.10748046875
2020-11-19,13863.23046875,13871.259765625,13714.26953125,13765.51953125,4363370000,13254.467726934523,13046.23828125
2020-11-20,13827.0,13883.4501953125,13810.240234375,13853.1201171875,4236370000,13286.900111607143,13067.31748046875
2020-11-23,13998.240234375,14029.330078125,13827.0,13827.0,5057550000,13324.918201264882,13088.6284765625
2020-11-24,14249.5,14271.08984375,14138.3798828125,14158.7099609375,6280290000,13387.447265625,13114.2748828125
2020-11-25,14191.580078125,14249.5,14122.099609375,14249.5,4910440000,13452.862025669643,13138.14927734375
2020-11-27,14198.5,14229.1201171875,14165.7099609375,14191.580078125,2778390000,13537.770600818452,13163.1502734375
2020-11-30,14006.4599609375,14140.9501953125,13977.0498046875,14140.9501953125,6308410000,13609.397739955357,13186.60806640625
2020-12-01,14146.6396484375,14233.4599609375,14131.330078125,14183.4501953125,5418480000,13691.174386160714,13212.869453125
2020-12-02,14188.240234375,14198.7900390625,14076.7099609375,14104.0595703125,5041250000,13763.844401041666,13244.58345703125
2020-12-03,14217.1796875,14283.73046875,14184.490234375,14210.5400390625,5065340000,13827.641043526786,13281.74384765625
2020-12-04,14417.330078125,14417.400390625,14297.73046875,14299.509765625,5099620000,13896.135323660714,13322.7796484375
2020-12-07,14354.9697265625,14386.98046875,14314.4697265625,14375.5498046875,4804500000,13951.17578125,13360.1714453125
2020-12-08,14402.169921875,14424.98046875,14304.1396484375,14304.1396484375,4584390000,14007.532924107143,13394.66404296875
2020-12-09,14374.080078125,14476.6796875,14293.26953125,14466.0703125,5232800000,14043.839099702382,13430.0928515625
2020-12-10,14394.33984375,14413.0595703125,14290.9296875,14310.400390625,4658480000,14076.522414434523,13463.94185546875
2020-12-11,14355.2900390625,14369.240234375,14260.8896484375,14332.9697265625,4375470000,14106.546688988095,13496.510859375
2020-12-14,14214.9296875,14459.650390625,14214.0302734375,14445.3603515625,4623850000,14138.14002046131,13525.81365234375
2020-12-15,14402.3203125,14410.150390625,14271.3603515625,14303.0302734375,4387080000,14168.663829985118,13554.86705078125
2020-12-16,14408.9404296875,14442.8896484375,14370.509765625,14426.080078125,4067040000,14188.985258556548,13586.28826171875
2020-12-17,14516.73046875,14519.990234375,14472.1904296875,14488.6904296875,4192810000,14216.015299479166,13615.77626953125
2020-12-18,14467.8203125,14529.8798828125,14394.349609375,14525.740234375,7097100000,14247.404343377977,13641.32107421875
2020-12-21,14378.849609375,14408.1103515625,14171.76953125,14257.73046875,4748580000,14271.95763578869,13663.8456640625
2020-12-22,14321.33984375,14368.990234375,14305.6201171875,14368.5595703125,4053310000,14295.497628348214,13683.77505859375
2020-12-23,14398.6201171875,14457.2900390625,14397.009765625,14397.009765625,3779160000,14314.56333705357,13707.50845703125
2020-12-24,14382.5,14398.6201171875,14324.76953125,14398.6201171875,1883780000,14320.896670386905,13732.29525390625
2020-12-28,14405.76953125,14481.48046875,14396.23046875,14476.349609375,3535460000,14331.096168154761,13757.66564453125
2020-12-29,14397.919921875,14515.8095703125,14371.8701171875,14500.0302734375,3393290000,14340.592354910714,13782.23763671875
2020-12-30,14477.48046875,14520.5703125,14447.9599609375,14447.9599609375,3154850000,14363.021902901786,13811.41705078125
2020-12-31,14524.7998046875,14533.2099609375,14422.740234375,14469.0,3179040000,14381.029529389882,13840.06984375
2021-01-04,14376.7001953125,14605.75,14258.25,14601.4501953125,5015000000,14390.003813244048,13866.80125
2021-01-05,14536.5302734375,14579.2802734375,14378.7001953125,14378.7001953125,4591020000,14405.210984002977,13894.61345703125
2021-01-06,14788.83984375,14898.490234375,14590.41015625,14594.48046875,6064110000,14422.901925223214,13926.393046875
2021-01-07,14928.75,14948.2998046875,14849.349609375,14866.919921875,5099160000,14450.224795386905,13966.24025390625
2021-01-08,14966.830078125,15006.16015625,14818.7998046875,14990.51953125,4773040000,14477.113374255952,14009.219453125
2021-01-11,14937.9599609375,14975.26953125,14817.740234375,14828.0302734375,4465430000,14503.964797247023,14059.67025390625
2021-01-12,15010.2900390625,15024.51953125,14923.8203125,14970.7802734375,4994950000,14533.29575892857,14109.83025390625
2021-01-13,14983.6103515625,15045.5400390625,14931.1201171875,15017.01953125,4602510000,14563.215773809523,14160.915859375
2021-01-14,15044.3798828125,15129.1201171875,15037.2900390625,15063.5595703125,5198480000,14602.713402157739,14208.56005859375
2021-01-15,14894.169921875,14952.33984375,14791.650390625,14949.33984375,5369820000,14626.134812127977,14248.894453125
2021-01-19,14987.33984375,15037.490234375,14958.7197265625,15026.6396484375,5014440000,14653.677641369048,14289.06224609375
2021-01-20,15097.2802734375,15114.1103515625,15029.2802734375,15067.8603515625,4566190000,14681.32287016369,14327.02544921875
2021-01-21,15019.0498046875,15102.5302734375,14998.8603515625,15102.5302734375,4501760000,14707.57189360119,14363.033046875
2021-01-22,14951.83984375,14979.9501953125,14881.3798828125,14895.73046875,5110890000,14734.857142857143,14389.8368359375
2021-01-25,14935.2900390625,14957.98046875,14765.4296875,14951.83984375,7000840000,14764.092866443452,14414.38283203125
2021-01-26,14867.3701171875,14995.5498046875,14860.5595703125,14935.2900390625,6137500000,14786.414295014882,14437.23462890625
2021-01-27,14487.73046875,14867.3701171875,14447.3603515625,14867.3701171875,9976520000,14791.425269717261,14455.95984375
2021-01-28,14669.51953125,14767.5498046875,14487.73046875,14487.73046875,6992770000,14803.984793526786,14474.123828125
2021-01-29,14397.2001953125,14669.51953125,14328.4599609375,14669.51953125,6643370000,14803.950520833334,14482.4240234375
2021-02-01,14596.1796875,14623.4404296875,14397.2001953125,14397.2001953125,5436230000,14809.602864583334,14495.365625
2021-02-02,14768.580078125,14830.7900390625,14596.1796875,14596.1796875,5514090000,14821.211449032739,14514.56421875
2021-02-03,14839.0595703125,14871.5703125,14753.3095703125,14768.580078125,4864870000,14843.228562127977,14534.08080078125
2021-02-04,14975.4296875,14976.1796875,14839.0595703125,14839.0595703125,4879240000,14864.12853422619,14557.04939453125
2021-02-05,15069.599609375,15087.9697265625,14975.4296875,14975.4296875,4879470000,14877.498046875,14578.47658203125
2021-02-08,15226.6103515625,15226.650390625,15069.599609375,15069.599609375,4648360000,14891.681873139882,14598.0187890625
2021-02-09,15244.400390625,15266.830078125,15168.669921875,15226.6103515625,4568320000,14904.899507068452,14619.0751953125
2021-02-10,15273.900390625,15343.7802734375,15183.9599609375,15244.400390625,4837070000,14920.896670386905,14640.583203125
2021-02-11,15297.08984375,15341.33984375,15195.849609375,15273.900390625,4590960000,14934.553803943452,14666.39580078125
2021-02-12,15369.599609375,15373.76953125,15254.8701171875,15297.08984375,4135060000,14952.934244791666,14690.855
2021-02-16,15423.01953125,15483.2001953125,15370.2197265625,15370.2197265625,5058990000,14970.96470424107,14715.5505859375
2021-02-17,15402.58984375,15423.01953125,15289.400390625,15423.01953125,4730650000,14995.17517671131,14739.2587890625
2021-02-18,15290.6396484375,15402.58984375,15205.0400390625,15402.58984375,4793650000,15009.61802455357,14756.72498046875
2021-02-19,15362.6904296875,15418.5703125,15290.6396484375,15290.6396484375,4845320000,15022.256603422618,14776.87939453125
2021-02-22,15340.4697265625,15423.6298828125,15264.849609375,15362.6904296875,5917100000,15037.562313988095,14795.645390625
2021-02-23,15359.1298828125,15404.6796875,15089.98046875,15340.4697265625,6296610000,15056.957077752977,14815.34638671875
2021-02-24,15539.419921875,15566.4697265625,15326.669921875,15359.1298828125,6012790000,15085.725167410714,14838.24798828125
2021-02-25,15206.669921875,15555.900390625,15156.83984375,15539.419921875,6547470000,15101.882300967261,14855.2755859375
2021-02-26,15010.4697265625,15209.76953125,14943.9697265625,15206.669921875,6526070000,15126.774646577382,14871.18638671875
2021-03-01,15327.76953125,15396.51953125,15010.4697265625,15010.4697265625,5114820000,15158.119884672618,14889.69537109375
2021-03-02,15277.01953125,15366.919921875,15257.919921875,15327.76953125,5536010000,15200.016043526786,14907.056953125
2021-03-03,15199.1904296875,15336.349609375,15197.919921875,15277.01953125,6173660000,15228.73084077381,14920.70615234375
2021-03-04,14959.41015625,15246.98046875,14765.5498046875,15199.1904296875,7195400000,15237.81798735119,14930.53794921875
2021-03-05,15251.830078125,15284.16015625,14818.5498046875,14959.41015625,6851070000,15257.473725818452,14947.99755859375
2021-03-08,15288.3798828125,15471.91015625,15236.9296875,15251.830078125,5871710000,15272.37611607143,14967.338359375
2021-03-09,15375.6298828125,15498.08984375,15288.3798828125,15288.3798828125,5513560000,15286.948986235118,14986.8785546875
2021-03-10,15521.83984375,15573.26953125,15375.6298828125,15375.6298828125,5847380000,15301.007533482143,15009.6653515625
2021-03-11,15648.0,15701.8203125,15521.83984375,15521.83984375,5312880000,15320.2265625,15034.5099609375
2021-03-12,15715.2099609375,15717.8095703125,15607.7998046875,15648.0,4476280000,15341.241303943452,15060.85576171875
2021-03-15,15775.5,15778.0400390625,15613.169921875,15715.2099609375,4900100000,15364.022739955357,15086.81615234375
2021-03-16,15669.2998046875,15775.5,15639.349609375,15775.5,4613080000,15378.294177827382,15109.70615234375
2021-03-17,15731.150390625,15746.0302734375,15579.5302734375,15669.2998046875,4561660000,15392.967075892857,15136.79515625
2021-03-18,15589.08984375,15797.9404296875,15559.830078125,15731.150390625,5118590000,15401.84802827381,15157.84634765625
2021-03-19,15562.259765625,15636.1201171875,15454.1103515625,15589.0703125,7757420000,15414.782319568452,15173.31474609375
2021-03-22,15551.5595703125,15595.599609375,15496.5595703125,15562.259765625,4316260000,15423.776088169643,15185.7709375
2021-03-23,15346.5302734375,15551.580078125,15306.0703125,15551.580078125,4669010000,15424.064685639882,15193.36494140625
2021-03-24,15276.5595703125,15479.849609375,15276.5595703125,15346.5302734375,4783020000,15420.132765997023,15200.13693359375
2021-03-25,15410.3701171875,15439.08984375,15138.6904296875,15276.5595703125,4948340000,15413.987537202382,15208.13853515625
2021-03-26,15682.5400390625,15687.1796875,15410.3701171875,15410.3701171875,5483160000,15436.648018973214,15222.11712890625
2021-03-29,15611.8798828125,15682.5400390625,15522.66015625,15682.5400390625,4628180000,15465.286597842261,15233.46712890625
2021-03-30,15626.1103515625,15663.009765625,15551.5302734375,15611.8798828125,4121510000,15479.49330357143,15248.1059375
2021-03-31,15601.740234375,15681.91015625,15601.740234375,15626.1103515625,4578050000,15494.95619419643,15260.3939453125
2021-04-01,15751.7001953125,15752.330078125,15601.740234375,15601.740234375,4162130000,15521.266183035714,15273.48234375
2021-04-05,15870.33984375,15882.099609375,15752.240234375,15752.240234375,4005030000,15564.643787202382,15290.50814453125
2021-04-06,15877.9599609375,15920.2802734375,15842.25,15870.33984375,4081270000,15594.459495907739,15309.030546875
2021-04-07,15838.849609375,15905.25,15804.4501953125,15877.9599609375,4120810000,15620.672340029761,15327.10173828125
2021-04-08,15886.5595703125,15894.7998046875,15812.3701171875,15838.849609375,3907100000,15645.00232514881,15347.48552734375
2021-04-09,15956.3701171875,15956.3798828125,15865.599609375,15886.5595703125,3640390000,15665.694242931548,15376.8583203125
2021-04-12,15977.4599609375,15986.3603515625,15933.73046875,15956.3701171875,3588900000,15681.3828125,15403.01712890625
2021-04-13,15962.33984375,15989.7998046875,15902.16015625,15977.4599609375,3734720000,15693.150902157739,15434.319921875
2021-04-14,16000.150390625,16076.259765625,15962.33984375,15962.33984375,3985350000,15703.848539806548,15462.3993359375
2021-04-15,16116.849609375,16123.4697265625,16000.150390625,16000.150390625,4033420000,15725.160435267857,15489.3647265625
2021-04-16,16186.2900390625,16207.099609375,16116.849609375,16116.849609375,4163820000,15746.833751860118,15516.3093359375
2021-04-19,16107.5595703125,16186.2900390625,16076.5703125,16186.2900390625,3810290000,15771.522786458334,15538.95193359375
2021-04-20,15944.6103515625,16107.5595703125,15887.3896484375,16107.5595703125,4342650000,15789.729957217261,15556.4521484375
2021-04-21,16121.6103515625,16128.900390625,15903.4599609375,15944.6103515625,3887250000,15816.875232514882,15574.3521484375
2021-04-22,16030.6201171875,16175.2001953125,15991.83984375,16121.6103515625,4245140000,15849.450939360118,15590.07654296875
2021-04-23,16206.0,16246.3701171875,16030.6201171875,16030.6201171875,3569880000,15893.710007440477,15608.71853515625
2021-04-26,16241.2099609375,16278.099609375,16206.0,16206.0,3748320000,15933.27380952381,15627.6009375
2021-04-27,16273.3095703125,16287.6201171875,16212.75,16241.2099609375,3710700000,15961.405691964286,15645.67513671875
2021-04-28,16322.1298828125,16362.599609375,16273.3095703125,16273.3095703125,3787360000,15995.227120535714,15663.65734375
2021-04-29,16376.0,16413.279296875,16263.0400390625,16322.1298828125,4298680000,16030.93615141369,15683.125546875
2021-04-30,16219.330078125,16376.0,16199.48046875,16376.0,4300880000,16060.345191592261,15701.69935546875
2021-05-03,16325.240234375,16375.0703125,16219.330078125,16219.330078125,4070220000,16087.65662202381,15720.9503515625
2021-05-04,16289.26953125,16325.240234375,16156.990234375,16325.240234375,4452460000,16107.605654761905,15739.92634765625
2021-05-05,16348.41015625,16394.619140625,16284.740234375,16289.26953125,4230920000,16130.008045014882,15759.711953125
2021-05-06,16459.599609375,16462.439453125,16275.16015625,16348.41015625,4511000000,16159.567568824405,15778.115546875
2021-05-07,16590.4296875,16598.01953125,16439.0390625,16459.599609375,4016080000,16193.085193452382,15805.7907421875
2021-05-10,16516.830078125,16685.890625,16516.80078125,16590.4296875,4560700000,16219.773763020834,15835.91794921875
2021-05-11,16355.6201171875,16516.830078125,16211.5400390625,16516.830078125,4870710000,16237.78138950893,15856.4749609375
2021-05-12,16042.9697265625,16355.6201171875,16030.2998046875,16355.6201171875,4733070000,16241.620907738095,15871.79396484375
2021-05-13,16181.6298828125,16243.26953125,16035.490234375,16042.9697265625,4779540000,16250.262788318452,15891.44275390625
2021-05-14,16415.359375,16438.900390625,16181.6298828125,16181.6298828125,4008880000,16264.4775390625,15920.56173828125
2021-05-17,16422.9609375,16434.25,16341.1796875,16415.359375,4125050000,16275.747581845239,15943.98435546875
2021-05-18,16337.73046875,16458.23046875,16337.2900390625,16422.9609375,4398150000,16286.708100818452,15964.9713671875
2021-05-19,16233.3203125,16337.73046875,16040.4296875,16337.73046875,4247450000,16300.45619419643,15982.12517578125
2021-05-20,16350.4501953125,16398.76953125,16233.2998046875,16233.3203125,3978880000,16311.353329613095,15998.6973828125
2021-05-21,16375.0,16475.0,16344.759765625,16350.4501953125,3995250000,16327.752371651786,16013.2373828125
2021-05-24,16464.689453125,16508.51953125,16375.0,16375.0,3684800000,16340.07091703869,16028.22697265625
2021-05-25,16390.189453125,16525.810546875,16375.150390625,16464.689453125,4182250000,16347.16517857143,16040.52076171875
2021-05-26,16451.9609375,16466.33984375,16388.3203125,16390.189453125,4420890000,16355.672386532739,16056.173984375
2021-05-27,16531.94921875,16546.359375,16451.9609375,16451.9609375,6406310000,16365.663783482143,16072.1899609375
2021-05-28,16555.66015625,16588.689453125,16531.94921875,16531.94921875,4649250000,16374.219029017857,16091.5213671875
2021-06-01,16643.3203125,16718.669921875,16555.66015625,16555.66015625,5074670000,16394.409040178572,16113.142578125
2021-06-02,16673.9609375,16691.9609375,16620.55078125,16643.3203125,5833670000,16411.014787946428,16135.59060546875
2021-06-03,16632.33984375,16673.9609375,16530.19921875,16673.9609375,5587970000,16427.351469494046,16161.306796875
2021-06-04,16708.740234375,16718.009765625,16632.33984375,16632.33984375,4139790000,16444.51004464286,16189.95041015625
2021-06-07,16709.30078125,16725.55078125,16669.900390625,16708.740234375,4476920000,16456.400576636905,16215.9290234375
2021-06-08,16685.48046875,16704.48046875,16607.140625,16685.140625,4659620000,16460.926804315477,16235.98783203125
2021-06-09,16620.0,16691.01953125,16619.9609375,16685.48046875,4713260000,16465.839657738095,16256.150234375
2021-06-10,16651.4296875,16726.94921875,16613.150390625,16620.0,4408210000,16479.925827752977,16276.65662109375
2021-06-11,16694.9296875,16696.509765625,16629.630859375,16651.4296875,3815010000,16510.971540178572,16298.52041015625
2021-06-14,16662.419921875,16694.9296875,16600.470703125,16694.9296875,4151200000,16533.866303943454,16316.7348046875
2021-06-15,16655.810546875,16685.0390625,16596.80078125,16662.419921875,4048940000,16545.316359747023,16332.44421875
2021-06-16,16542.759765625,16655.810546875,16497.75,16655.810546875,4538350000,16551.021065848214,16345.74021484375
2021-06-17,16411.650390625,16562.189453125,16307.0703125,16542.759765625,5312680000,16554.541062127977,16357.19623046875
2021-06-18,16143.9501953125,16411.650390625,16142.5,16411.650390625,6817010000,16550.285342261905,16362.34404296875
2021-06-21,16411.98046875,16421.9296875,16143.9501953125,16143.9501953125,4128950000,16553.215355282737,16371.45625
2021-06-22,16449.009765625,16487.130859375,16349.2900390625,16411.98046875,3828390000,16556.73962983631,16380.88724609375
2021-06-23,16437.630859375,16511.560546875,16436.75,16449.009765625,3730350000,16555.451125372023,16390.39306640625
2021-06-24,16558.619140625,16573.310546875,16437.630859375,16437.630859375,3816660000,16563.471586681546,16401.56244140625
2021-06-25,16658.7890625,16678.0,16558.619140625,16558.619140625,7341450000,16573.32054501488,16412.40123046875
2021-06-28,16573.720703125,16658.7890625,16522.490234375,16658.7890625,4147890000,16575.309663318454,16420.14984375
2021-06-29,16547.5703125,16627.44921875,16533.970703125,16573.720703125,3707150000,16574.92443266369,16428.95005859375
2021-06-30,16555.349609375,16568.919921875,16517.029296875,16547.5703125,4266040000,16570.7353515625,16441.16484375
2021-07-01,16640.9609375,16649.099609375,16555.349609375,16555.349609375,3788230000,16569.163922991072,16451.55185546875
2021-07-02,16674.849609375,16689.4296875,16608.33984375,16640.9609375,3225840000,16571.18819754464,16464.4364453125
2021-07-06,16542.75,16674.849609375,16448.76953125,16674.849609375,4309570000,16563.28390066964,16471.1714453125
2021-07-07,16559.310546875,16593.5703125,16449.08984375,16542.75,4037380000,16556.141508556546,16477.53345703125
2021-07-08,16359.7001953125,16559.310546875,16245.48046875,16559.310546875,4347500000,16540.62816220238,16479.26126953125
2021-07-09,16633.30078125,16639.19921875,16359.7001953125,16359.7001953125,3531120000,16541.261532738095,16485.4846875
2021-07-12,16673.140625,16681.650390625,16553.7890625,16633.30078125,3384460000,16542.295386904763,16491.4275
2021-07-13,16575.76953125,16673.140625,16572.880859375,16673.140625,3695430000,16536.62109375,16498.5562890625
2021-07-14,16543.779296875,16674.5390625,16510.380859375,16575.76953125,4006370000,16530.971540178572,16502.9270703125
2021-07-15,16499.060546875,16543.779296875,16424.419921875,16543.779296875,3905230000,16523.507254464286,16507.122890625
2021-07-16,16364.66015625,16557.490234375,16345.509765625,16499.060546875,3985700000,16515.026320684523,16507.447890625
2021-07-19,16052.7099609375,16364.66015625,15954.6904296875,16364.66015625,5157660000,16497.933919270832,16499.31009765625
2021-07-20,16321.9404296875,16362.259765625,16052.7099609375,16052.7099609375,4438270000,16506.409644717263,16493.9403125
2021-07-21,16503.470703125,16517.609375,16321.9404296875,16321.9404296875,3810280000,16510.76632254464,16493.673125
2021-07-22,16455.919921875,16510.33984375,16404.380859375,16503.470703125,3358300000,16511.095377604168,16495.67912109375
2021-07-23,16552.380859375,16564.140625,16455.919921875,16455.919921875,4540070000,16516.559663318454,16505.86734375
2021-07-26,16565.310546875,16571.490234375,16513.359375,16552.380859375,4275630000,16516.87830171131,16513.54095703125
2021-07-27,16520.9609375,16565.310546875,16430.51953125,16565.310546875,4241950000,16510.31505766369,16515.65298828125
2021-07-28,16573.560546875,16628.939453125,16490.650390625,16520.9609375,4215290000,16510.307431175595,16518.66498046875
2021-07-29,16697.140625,16750.669921875,16573.560546875,16573.560546875,4044600000,16517.429827008928,16525.85318359375
2021-07-30,16602.2890625,16715.880859375,16575.5,16697.140625,3956740000,16519.6650390625,16533.23255859375
2021-08-02,16576.2109375,16761.240234375,16568.259765625,16602.2890625,3724090000,16516.581705729168,16537.7477734375
2021-08-03,16713.4609375,16714.259765625,16509.619140625,16576.2109375,3965190000,16518.420340401786,16544.5169921875
2021-08-04,16594.48046875,16713.4609375,16593.4609375,16713.4609375,4260760000,16520.883696056546,16547.1128125
2021-08-05,16695.5,16695.529296875,16594.48046875,16594.48046875,3769410000,16527.36890811012,16553.2190234375
2021-08-06,16748.080078125,16775.900390625,16695.5,16695.5,3451870000,16545.863188244046,16559.14140625
2021-08-09,16726.94921875,16756.1796875,16678.55078125,16748.080078125,3449280000,16550.32263764881,16563.04140625
2021-08-10,16792.779296875,16821.390625,16726.94921875,16726.94921875,3886610000,16556.019717261905,16567.7837890625
2021-08-11,16875.390625,16875.740234375,16792.779296875,16792.779296875,3532560000,16570.28738839286,16572.4251953125
2021-08-12,16871.119140625,16875.390625,16802.390625,16875.390625,3375310000,16585.875,16576.368359375
2021-08-13,16868.109375,16887.25,16847.1796875,16871.119140625,3016470000,16603.448753720237,16581.08375
2021-08-16,16836.740234375,16868.109375,16709.2109375,16868.109375,3370640000,16625.928757440477,16583.64375
2021-08-17,16707.130859375,16836.740234375,16589.390625,16836.740234375,3836960000,16657.091657366072,16583.6003515625
2021-08-18,16550.33984375,16729.58984375,16545.73046875,16707.130859375,3755590000,16667.967819940477,16580.8975390625
2021-08-19,16429.140625,16550.33984375,16345.400390625,16550.33984375,4398410000,16664.428292410714,16577.0803515625
2021-08-20,16516.6796875,16535.1796875,16399.609375,16429.140625,3652610000,16667.321614583332,16574.3853515625
2021-08-23,16648.55078125,16679.76953125,16516.6796875,16516.6796875,3576530000,16671.90113467262,16573.4577734375
2021-08-24,16741.16015625,16771.25,16648.55078125,16648.55078125,3979220000,16680.274925595237,16575.032578125
2021-08-25,16812.83984375,16840.859375,16716.880859375,16741.16015625,3444700000,16694.173921130954,16578.1731640625
2021-08-26,16694.3203125,16812.83984375,16684.23046875,16812.83984375,3263980000,16699.924386160714,16581.204375
2021-08-27,16844.75,16858.419921875,16694.3203125,16694.3203125,3331200000,16706.95340401786,16589.8663671875
2021-08-30,16819.630859375,16873.16015625,16801.33984375,16844.75,3168660000,16717.30301339286,16603.37998046875
2021-08-31,16806.439453125,16849.16015625,16783.05078125,16819.630859375,4290710000,16728.266276041668,16611.26916015625
2021-09-01,16845.990234375,16879.849609375,16791.150390625,16806.439453125,4057340000,16734.577194940477,16619.20876953125
2021-09-02,16926.720703125,16944.48046875,16845.990234375,16845.990234375,3735990000,16750.39815848214,16628.99056640625
2021-09-03,16909.720703125,16932.140625,16875.8203125,16926.720703125,3217530000,16760.599144345237,16636.01259765625
2021-09-07,16801.1796875,16909.720703125,16800.69921875,16909.720703125,3822960000,16763.12769717262,16638.86041015625
2021-09-08,16731.0390625,16801.1796875,16677.16015625,16801.1796875,3750880000,16763.322451636905,16642.00677734375
2021-09-09,16663.119140625,16790.08984375,16653.560546875,16731.0390625,3735390000,16757.14815848214,16644.31775390625
2021-09-10,16563.48046875,16767.439453125,16562.619140625,16663.119140625,3623180000,16742.29529389881,16644.48037109375
2021-09-13,16635.390625,16689.05078125,16563.23046875,16563.48046875,3914220000,16731.070126488095,16644.36896484375
2021-09-14,16497.23046875,16678.310546875,16471.060546875,16635.390625,3670460000,16713.409226190477,16640.81658203125
2021-09-15,16626.880859375,16645.2890625,16481.640625,16497.23046875,4032020000,16703.415922619046,16642.49919921875
2021-09-16,16576.76953125,16638.400390625,16497.810546875,16626.880859375,3984560000,16697.20824032738,16642.84837890625
2021-09-17,16460.349609375,16586.0703125,16442.359375,16576.76953125,7289530000,16692.922991071428,16644.8613671875
2021-09-20,16168.169921875,16460.349609375,15988.0302734375,16460.349609375,4898070000,16680.49581473214,16635.55875
2021-09-21,16184.5,16325.25,16154.4599609375,16168.169921875,3920920000,16664.677734375,16625.7859375
2021-09-22,16352.1796875,16456.359375,16184.5,16184.5,3939170000,16650.56482514881,16621.314140625
2021-09-23,16567.259765625,16627.01953125,16352.1796875,16352.1796875,3916350000,16642.283854166668,16621.78375
2021-09-24,16539.150390625,16582.5390625,16502.720703125,16567.259765625,3384290000,16629.251023065477,16622.585546875
2021-09-27,16599.7890625,16658.51953125,16539.150390625,16539.150390625,4058650000,16624.749534970237,16627.288125
2021-09-28,16328.7802734375,16599.7890625,16303.900390625,16599.7890625,4416550000,16600.179547991072,16632.80953125
2021-09-29,16344.8896484375,16417.5390625,16318.169921875,16328.7802734375,3712660000,16577.572823660714,16633.268515625
2021-09-30,16144.919921875,16407.98046875,16144.2900390625,16344.8896484375,4448140000,16546.07189360119,16626.0975
2021-10-01,16323.740234375,16398.310546875,16094.5,16144.919921875,4010370000,16521.20284598214,16623.45390625
2021-10-04,16198.5595703125,16368.490234375,16127.150390625,16323.740234375,4307870000,16486.528506324405,16616.37748046875
2021-10-05,16327.08984375,16411.390625,16198.5595703125,16198.5595703125,3902890000,16458.7841796875,16611.61306640625
2021-10-06,16338.4599609375,16342.2197265625,16096.849609375,16327.08984375,4009630000,16436.749906994046,16607.963046875
2021-10-07,16511.810546875,16601.689453125,16338.4599609375,16338.4599609375,3843740000,16426.310453869046,16606.728046875
2021-10-08,16517.23046875,16585.109375,16505.080078125,16511.810546875,3280160000,16419.363374255954,16603.12984375
2021-10-11,16430.0703125,16633.51953125,16429.130859375,16517.23046875,3281970000,16413.01050967262,16599.68546875
2021-10-12,16441.75,16515.529296875,16411.509765625,16430.0703125,3558450000,16403.789527529763,16596.99625
2021-10-13,16513.16015625,16538.439453125,16359.349609375,16441.75,3620070000,16404.54808407738,16592.990234375
2021-10-14,16744.2890625,16750.390625,16513.16015625,16513.16015625,3598280000,16410.13895089286,16595.98640625
2021-10-15,16871.740234375,16914.669921875,16744.2890625,16744.2890625,3819380000,16424.18517485119,16599.5112109375
2021-10-18,16862.0,16891.5,16776.609375,16871.740234375,3662010000,16443.311383928572,16601.789609375
2021-10-19,16988.16015625,16995.80078125,16862.0,16862.0,3459130000,16482.358537946428,16607.013828125
2021-10-20,17099.2109375,17111.2109375,16988.16015625,16988.16015625,3670760000,16525.916201636905,16613.1424609375
2021-10-21,17083.150390625,17099.2109375,17005.439453125,17099.2109375,3822330000,16560.72433035714,16617.29765625
2021-10-22,17122.240234375,17157.390625,17031.740234375,17083.150390625,3758220000,16587.15197172619,16622.320078125
2021-10-25,17169.0703125,17192.1796875,17096.16015625,17122.240234375,3899400000,16617.14815848214,16628.339296875
2021-10-26,17145.150390625,17228.30078125,17131.439453125,17169.0703125,3879740000,16643.117745535714,16634.5075
2021-10-27,16920.380859375,17145.150390625,16920.380859375,17145.150390625,4226050000,16671.289202008928,16638.7725
2021-10-28,17077.0,17077.51953125,16920.380859375,16920.380859375,4132950000,16706.15159970238,16649.305703125
2021-10-29,17016.41015625,17077.0,16977.490234375,17077.0,4510200000,16747.65113467262,16661.05109375
